AA_EXERCICIO;CO_UG;CO_GESTAO;CO_CONTA_CONTABIL;CO_FONTE_RECURSO;CO_NATUREZA_RECEITA;CO_CATEGORIA_RECEITA;CO_FONTE_RECEITA;CO_SUB_FONTE_RECEITA;CO_RUBRICA_RECEITA;CO_ALINEA_RECEITA;CO_SUB_ALINEA_RECEITA;CO_TIPO_FONTE;NO_UG;NO_GESTAO;NO_CONTA_CONTABIL;NO_FONTE_RECURSO;NO_NATUREZA_RECEITA;NO_CATEGORIA_RECEITA;NO_FONTE_RECEITA;NO_SUB_FONTE_RECEITA;NO_RUBRICA_RECEITA;NO_ALINEA_RECEITA;NO_SUB_ALINEA_RECEITA;NO_TIPO_FONTE;VR_RECEITA;VR_RECEITA_REALIZADA;VR_RECEITA_PREVISTA;IN_MES;DT_CARGA
2022;170901;17901;413210101;138008889;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;180,54;180,54;,00;11;2024-08-01 07:33:00
2022;180902;18902;413210101;158010327;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;21156,56;21156,56;,00;11;2024-08-01 07:33:00
2022;130101;00001;413210101;121008841;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;435,02;435,02;,00;11;2024-08-01 07:33:00
2022;130101;00001;413210101;121012026;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1898,09;1898,09;,00;11;2024-08-01 07:33:00
2022;130101;00001;413210101;121012971;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;185,53;185,53;,00;11;2024-08-01 07:33:00
2022;130901;13901;423110711;123000000;23110711;2;23;231;2311;231107;23110711;1;FUNDO DE DESENV. DO DISTRITO FEDERAL - FUNDEFE;FUNDO DE DESENVOLVIMENTO DO DISTRITO FEDERAL; ;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS EM GERAL - PRINCIPAL;RECEITAS DE CAPITAL;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE EMPRÉSTIMOS;AMORTIZAÇÃO DE FINANCIAMENTOS;AMORTIZAÇÃO DE FINANCIAMENTOS EM GERAL - PRINCIPAL;TESOURO;18687734,03;18687734,03;,00;12;2024-08-01 07:33:00
2022;160903;16903;417515001;101000000;17515001;1;17;175;1751;175150;17515001;1;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA; ;COTA-PARTE DO FUNDO DE PARTICIP. DOS ESTADOS E DF;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;TESOURO;20711476,54;20711476,54;,00;12;2024-08-01 07:33:00
2022;130101;00001;413210101;121007938;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;6631,57;6631,57;,00;6;2024-08-01 07:33:00
2022;130101;00001;412415007;134000000;12415007;1;12;124;1241;124150;12415007;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;CONTRIBUIÇÃO PARA ILUMINAÇÃO PÚBLICA;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA;RECEITAS CORRENTES;CONTRIBUIÇÕES;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA;CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA;TESOURO;96,53;96,53;,00;7;2024-08-01 07:33:00
2022;170901;17901;413210101;121004067;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;389,30;389,30;,00;6;2024-08-01 07:33:00
2022;320203;32203;419220301;206000000;19220301;1;19;192;1922;192203;19220301;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIB. P/ O PLANO DE SEG. SOCIAL DO SERV.DO EXEC;RESTITUIÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;RESTITUIÇÕES;RESTITUIÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS;RESTITUIÇÃO DE BENEFÍCIOS PREVIDENCIÁRIOS - PRINCIPAL;OUTRAS FONTES;203271,44;203271,44;,00;7;2024-08-01 07:33:00
2022;220202;22202;476110101;103000000;76110101;7;76;761;7611;761101;76110101;1;FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP;FUNDACAO DE AMPARO AO TRABALHOR PRESO; ;COTA-PARTE DA CONTRIBUIÇÃO DO SALÁRIO-EDUCAÇÃO;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;TESOURO;185926,98;185926,98;,00;3;2024-08-01 07:33:00
2022;170901;17901;413210101;138003474;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;43315,63;43315,63;,00;3;2024-08-01 07:33:00
2022;240204;24204;476110101;220000000;76110101;7;76;761;7611;761101;76110101;2;JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DF;JUNTA COMERCIAL, INDUSTRIAL E SERVIÇOS DO DF; ;DIRETAMENTE ARRECADADOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;OUTRAS FONTES;525,00;525,00;,00;3;2024-08-01 07:33:00
2022;130101;00001;417919901;196000000;17919901;1;17;179;1791;179199;17919901;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DOAÇÕES DE P.FÍSICAS, INST.PÚBL. E PRIV. NACIONAIS;OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS  - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;DEMAIS TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE PESSOAS FÍSICAS;OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS - NÃO ESPECIFICADAS ANTERIORM;OUTRAS TRANSFERÊNCIAS DE PESSOAS FÍSICAS  - PRINCIPAL;TESOURO;150,05;150,05;,00;3;2024-08-01 07:33:00
2022;130101;00001;411145113;100000000;11145113;1;11;111;1114;111451;11145113;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;IMPOSTO SOBRE SERVIÇOS;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA;TESOURO;2385494,21;2385494,21;,00;4;2024-08-01 07:33:00
2022;130101;00001;411125008;100000000;11125008;1;11;111;1112;111250;11125008;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIV;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIV;TESOURO;1621170,07;1621170,07;,00;4;2024-08-01 07:33:00
2022;130101;00001;413210101;196000000;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DOAÇÕES DE P.FÍSICAS, INST.PÚBL. E PRIV. NACIONAIS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1571,37;1571,37;,00;3;2024-08-01 07:33:00
2022;130101;00001;417299901;131017368;17299901;1;17;172;1729;172999;17299901;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;CONVÊNIOS COM ÓRGÃOS DO GDF;OUTRAS TRANSFERÊNCIAS DOS ESTADOS - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;OUTRAS TRANSFERÊNCIAS DOS ESTADOS E DISTRITO FEDERAL;OUTRAS TRANSFERÊNCIAS DOS ESTADOS E DF;OUTRAS TRANSFERÊNCIAS DOS ESTADOS - PRINCIPAL;TESOURO;79780,05;79780,05;,00;3;2024-08-01 07:33:00
2022;170901;17901;413210101;138018816;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;15571,71;15571,71;,00;8;2024-08-01 07:33:00
2022;130101;00001;413210101;121014524;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;17,60;17,60;,00;8;2024-08-01 07:33:00
2022;130101;00001;413210101;121006720;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;10807,82;10807,82;,00;8;2024-08-01 07:33:00
2022;130101;00001;417115301;109000000;17115301;1;17;171;1711;171153;17115301;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;TRANSF IMP SOBRE PROD INDUST-ESTADOS EXPORTADORES;COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DECORRENTES DE PARTICIPAÇÃO NA RECEITA DA UNIÃO;COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORT;COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS  ESTADOS EXPORT;TESOURO;620508,12;620508,12;,00;9;2024-08-01 07:33:00
2022;170901;17901;413210101;738022111;13210101;1;13;132;1321;132101;13210101;7;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS - EMENDAS INDIVIDUAIS - EPI;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;10678,17;10678,17;,00;11;2024-08-01 07:33:00
2022;130101;00001;413110201;183000000;13110201;1;13;131;1311;131102;13110201;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DESVINCULAÇÃO DE RECEITA DO DF - EC 93/2016;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;TESOURO;885272,33;885272,33;,00;12;2024-08-01 07:33:00
2022;130101;00001;411210103;183000000;11210103;1;11;112;1121;112101;11210103;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DESVINCULAÇÃO DE RECEITA DO DF - EC 93/2016;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA;TESOURO;144138,07;144138,07;,00;12;2024-08-01 07:33:00
2022;160903;16903;417515001;102000000;17515001;1;17;175;1751;175150;17515001;1;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA; ;COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS MUNICÍPIOS;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;TESOURO;5497717,31;5497717,31;,00;12;2024-08-01 07:33:00
2022;130101;00001;471125001;220000000;71125001;7;71;711;7112;711250;71125001;2;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;DIRETAMENTE ARRECADADOS;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA - INTRA;IMPOSTOS INTRA;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;OUTRAS FONTES;-10405,67;-10405,67;,00;12;2024-08-01 07:33:00
2022;130201;13201;413210101;100000000;13210101;1;13;132;1321;132101;13210101;1;COMPANHIA DE PLANEJ. DO DISTRITO FEDERAL-CODEPLAN;COMPANHIA DE PLANEJAMENTO DO DISTRITO FEDERAL; ;ORDINÁRIO NÃO VINCULADO;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,00;,00;,00;12;2024-08-01 07:33:00
2022;130101;00001;413210101;121017329;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;23290,05;23290,05;,00;12;2024-08-01 07:33:00
2022;130101;00001;413210101;121008841;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;481,54;481,54;,00;12;2024-08-01 07:33:00
2022;170901;17901;413210101;138007533;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;83,46;83,46;,00;6;2024-08-01 07:33:00
2022;220202;22202;476110101;103000000;76110101;7;76;761;7611;761101;76110101;1;FUNDAÇÃO DE AMPARO AO TRABALHADOR PRESO - FUNAP;FUNDACAO DE AMPARO AO TRABALHOR PRESO; ;COTA-PARTE DA CONTRIBUIÇÃO DO SALÁRIO-EDUCAÇÃO;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;TESOURO;234514,62;234514,62;,00;7;2024-08-01 07:33:00
2022;130101;00001;411125207;100000000;11125207;1;11;111;1112;111252;11125207;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE BENS E DIREITOS - D;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE TRANSMISSÃO "CAUSA MORTIS" E DOAÇÃO DE BENS E DIREITOS;IMPOSTO SOBRE TRANSMISSÃO CAUSA MORTIS E DOAÇÃO DE BENS E DIREITOS - D;TESOURO;17297,21;17297,21;,00;8;2024-08-01 07:33:00
2022;130101;00001;411145018;100000000;11145018;1;11;111;1114;111450;11145018;1;SECR. DE ESTADO DE PLANEJAMENTO, ORÇAMENTO E ADMIN;TESOURO; ;ORDINÁRIO NÃO VINCULADO;IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE;TESOURO;2153188,49;2153188,49;,00;8;2024-08-01 07:33:00
2022;200204;20204;413110206;220000000;13110206;1;13;131;1311;131102;13110206;2;COMPANHIA DO METROPOLITANO DO DF - METRÔ-DF;COMPANHIA DO METROPOL. DO DISTRITO FEDERAL; ;DIRETAMENTE ARRECADADOS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;OUTRAS FONTES;645,57;645,57;,00;7;2024-08-01 07:33:00
