AA_EXERCICIO;CO_UG;CO_GESTAO;CO_CONTA_CONTABIL;CO_FONTE_RECURSO;CO_NATUREZA_RECEITA;CO_CATEGORIA_RECEITA;CO_FONTE_RECEITA;CO_SUB_FONTE_RECEITA;CO_RUBRICA_RECEITA;CO_ALINEA_RECEITA;CO_SUB_ALINEA_RECEITA;CO_TIPO_FONTE;NO_UG;NO_GESTAO;NO_CONTA_CONTABIL;NO_FONTE_RECURSO;NO_NATUREZA_RECEITA;NO_CATEGORIA_RECEITA;NO_FONTE_RECEITA;NO_SUB_FONTE_RECEITA;NO_RUBRICA_RECEITA;NO_ALINEA_RECEITA;NO_SUB_ALINEA_RECEITA;NO_TIPO_FONTE;VR_RECEITA;VR_RECEITA_REALIZADA;VR_RECEITA_PREVISTA;IN_MES;DT_CARGA
2024;480101;00001;419229901;100000000;19229901;1;19;192;1922;192299;19229901;1;DEFENSORIA PÚBLICA DO DISTRITO FEDERAL;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;OUTRAS RESTITUIÇÕES - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;RESTITUIÇÕES;OUTRAS RESTITUIÇÕES;OUTRAS RESTITUIÇÕES - PRINCIPAL;TESOURO;29,90;29,90;,00;4;2024-07-22 07:33:00
2024;190201;19201;413999901;220000000;13999901;1;13;139;1399;139999;13999901;2;COMPANHIA URB. DA NOVA CAPITAL DO BRASIL-NOVACAP;COMPANHIA URBANIZADORA DA NOVA CAPITAL; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;DEMAIS RECEITAS PATRIMONIAIS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;DEMAIS RECEITAS PATRIMONIAIS;OUTRAS RECEITAS PATRIMONIAIS;OUTRAS RECEITAS PATRIMONIAIS;DEMAIS RECEITAS PATRIMONIAIS - PRINCIPAL;OUTRAS FONTES;2794,85;2794,85;,00;6;2024-07-22 07:33:00
2024;180902;18902;413210101;158025639;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1214,00;1214,00;,00;6;2024-07-22 07:33:00
2024;320203;32203;472150211;266100000;72150211;7;72;721;7215;721502;72150211;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIBUIÇÃO PATRONAL EXECUTIVO PARA O RPPS;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;OUTRAS FONTES;182973370,89;182973370,89;,00;7;2024-07-22 07:33:00
2024;180902;18902;413210101;158025666;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1919,48;1919,48;,00;5;2024-07-22 07:33:00
2024;180902;18902;413210101;158020830;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;25507,16;25507,16;,00;5;2024-07-22 07:33:00
2024;130101;00001;413210101;121803509;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;7441,24;7441,24;,00;5;2024-07-22 07:33:00
2024;130101;00001;419110106;100100000;19110106;1;19;191;1911;191101;19110106;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - JUROS DE MORA;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - JUROS DE MORA;TESOURO;9879,93;9879,93;,00;6;2024-07-22 07:33:00
2024;130101;00001;419110107;171000000;19110107;1;19;191;1911;191101;19110107;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;RECURSOS PRÓPRIOS DOS FUNDOS             -FTFE 759;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - DÍVIDA ATIVA - MULTAS;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - DÍVIDA ATIVA - MULTAS;TESOURO;62,32;62,32;,00;6;2024-07-22 07:33:00
2024;130101;00001;413210101;121805255;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;360169,46;360169,46;,00;5;2024-07-22 07:33:00
2024;200204;20204;416210201;183000000;16210201;1;16;162;1621;162102;16210201;1;COMPANHIA DO METROPOLITANO DO DF - METRÔ-DF;COMPANHIA DO METROPOL. DO DISTRITO FEDERAL; ;DESVINCULAÇÃO DE RECEITA DO DF - EC 93/2016;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS OU MERCADORIAS - PRINCIPAL;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS E ATIVIDADES REFERENTES À NAVEGAÇÃO E AO TRANSPORTE;SERVIÇOS E ATIVIDADES REFERENTES À NAVEGAÇÃO E AO TRANSPORTE;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS OU MERCADORIAS;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS OU MERCADORIAS - PRINCIPAL;TESOURO;3890139,71;3890139,71;,00;6;2024-07-22 07:33:00
2024;160903;16903;417515001;101100000;17515001;1;17;175;1751;175150;17515001;1;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA;FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA; ;COTA-PARTE DO FUNDO DE PARTICIP. DOS ESTADOS E DF;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA;TRANSFERÊNCIAS DE RECURSOS DO FUNDEB - PRINCIPAL;TESOURO;7761127,34;7761127,34;,00;5;2024-07-22 07:33:00
2024;220909;22909;413210101;121924248;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL -; FUNDO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL -; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1529,08;1529,08;,00;1;2024-07-22 07:33:00
2024;170901;17901;413210101;121503719;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,93;,93;,00;1;2024-07-22 07:33:00
2024;170901;17901;413210101;121603083;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;285,40;285,40;,00;2;2024-07-22 07:33:00
2024;170901;17901;417135011;138403468;17135011;1;17;171;1713;171350;17135011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE       -FTFE 600;TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES;TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS;TESOURO;2615024,00;2615024,00;,00;4;2024-07-22 07:33:00
2024;130101;00001;413210101;121823063;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1830138,39;1830138,39;,00;1;2024-07-22 07:33:00
2024;320206;32203;412150111;254000000;12150111;1;12;121;1215;121501;12150111;2;NOVO FUNDO CAPITALIZADO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIB. PREVIDÊNCIA DO SERV.DA CÂMARA LEGISLATIVA;CONTRIBUIÇÃO DO SERVIDOR CIVIL ATIVO - PRINCIPAL;RECEITAS CORRENTES;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO SERVIDOR CIVIL;CONTRIBUIÇÃO DO SERVIDOR CIVIL ATIVO - PRINCIPAL;OUTRAS FONTES;359490,82;359490,82;,00;1;2024-07-22 07:33:00
2024;190201;19201;479239901;220000000;79239901;7;79;792;7923;792399;79239901;2;COMPANHIA URB. DA NOVA CAPITAL DO BRASIL-NOVACAP;COMPANHIA URBANIZADORA DA NOVA CAPITAL; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;OUTROS RESSARCIMENTOS - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;OUTRAS RECEITAS CORRENTES;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;RESSARCIMENTOS;OUTROS RESSARCIMENTOS;OUTROS RESSARCIMENTOS - PRINCIPAL;OUTRAS FONTES;29435,96;29435,96;,00;1;2024-07-22 07:33:00
2024;210903;21903;413110111;171000000;13110111;1;13;131;1311;131101;13110111;1;FUNDO DISTRITAL DE SANIDADE ANIMAL;FUNDO DISTRITAL DE SANIDADE ANIMAL; ;RECURSOS PRÓPRIOS DOS FUNDOS             -FTFE 759;ALUGUÉIS E ARRENDAMENTOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO;ALUGUÉIS E ARRENDAMENTOS - PRINCIPAL;TESOURO;69019,45;69019,45;,00;4;2024-07-22 07:33:00
2024;170901;17901;417135011;138003467;17135011;1;17;171;1713;171350;17135011;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE       -FTFE 600;TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS;TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES;TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS;TESOURO;47827297,09;47827297,09;,00;4;2024-07-22 07:33:00
2024;170901;17901;413210101;738123030;13210101;1;13;132;1321;132101;13210101;7;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS - EMENDAS INDIVIDUAIS - EPI;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;1361,63;1361,63;,00;5;2024-07-22 07:33:00
2024;130101;00001;413110121;120000000;13110121;1;13;131;1311;131101;13110121;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO;FOROS, LAUDÊMIOS E TARIFAS DE OCUPAÇÃO - PRINCIPAL;TESOURO;9068,48;9068,48;,00;6;2024-07-22 07:33:00
2024;130101;00001;419991211;183000000;19991211;1;19;199;1999;199912;19991211;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DESVINCULAÇÃO DE RECEITA DO DF - EC 93/2016;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;DEMAIS RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE S;ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA - PRINCIPAL;TESOURO;2313383,00;2313383,00;,00;6;2024-07-22 07:33:00
2024;320206;32203;472150211;266100000;72150211;7;72;721;7215;721502;72150211;2;NOVO FUNDO CAPITALIZADO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIBUIÇÃO PATRONAL EXECUTIVO PARA O RPPS;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;RECEITAS CORRENTES INTRA ORÇAMENTÁRIA;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL;CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL;OUTRAS FONTES;1612,80;1612,80;,00;7;2024-07-22 07:33:00
2024;180902;18902;413210101;158018949;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;131,98;131,98;,00;5;2024-07-22 07:33:00
2024;150201;15201;417179901;232025464;17179901;1;17;171;1717;171799;17179901;2;FUNDAÇÃO DE APOIO A PESQUISA DO DF - FAP;FUNDACAO DE APOIO A PESQUISA DO DF; ;CONVÊNIOS OUTROS ÓRGÃOS (NÃO-INTEGRANTES DO GDF);OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;OUTRAS FONTES;6020000,00;6020000,00;,00;5;2024-07-22 07:33:00
2024;170901;17901;413210101;121504060;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;1,82;1,82;,00;5;2024-07-22 07:33:00
2024;130101;00001;411220101;120000000;11220101;1;11;112;1122;112201;11220101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - PRINCIPAL;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - PRINCIPAL;TESOURO;13488,44;13488,44;,00;6;2024-07-22 07:33:00
2024;170901;17901;413210101;138105287;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ÚNICO DE SAÚDE       -FTFE 600;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2093,89;2093,89;,00;5;2024-07-22 07:33:00
2024;320203;32203;419990301;233023000;19990301;1;19;199;1999;199903;19990301;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;COMPENSAÇÃO PREVIDENCIÁRIA EM REG.GERAL E PRÓPRIOS;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;DEMAIS RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;OUTRAS FONTES;23318819,08;23318819,08;,00;6;2024-07-22 07:33:00
2024;180902;18902;413210101;158018950;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;127,93;127,93;,00;5;2024-07-22 07:33:00
2024;320206;32203;412150111;206000000;12150111;1;12;121;1215;121501;12150111;2;NOVO FUNDO CAPITALIZADO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIB. P/ O PLANO DE SEG. SOCIAL DO SERV.DO EXEC;CONTRIBUIÇÃO DO SERVIDOR CIVIL ATIVO - PRINCIPAL;RECEITAS CORRENTES;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO SERVIDOR CIVIL;CONTRIBUIÇÃO DO SERVIDOR CIVIL ATIVO - PRINCIPAL;OUTRAS FONTES;7316807,31;7316807,31;,00;1;2024-07-22 07:33:00
2024;320203;32203;419990301;233023000;19990301;1;19;199;1999;199903;19990301;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;COMPENSAÇÃO PREVIDENCIÁRIA EM REG.GERAL E PRÓPRIOS;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;DEMAIS RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;COMPENSAÇÕES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PRÓPRIOS DE;OUTRAS FONTES;10742038,63;10742038,63;,00;3;2024-07-22 07:33:00
2024;200202;20202;413110111;220000000;13110111;1;13;131;1311;131101;13110111;2;DEPTO DE ESTRADAS E RODAGEM DO DF - DER/DF;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DF; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;ALUGUÉIS E ARRENDAMENTOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO;ALUGUÉIS E ARRENDAMENTOS - PRINCIPAL;OUTRAS FONTES;9648,33;9648,33;,00;3;2024-07-22 07:33:00
